OrgId,org_tp_rate,org_fp_rate,org_bp_rate,org_nb_incidents
674,0.2777777777777778,0.1111111111111111,0.6111111111111112,18
675,0.2,0.6,0.2,5
676,0.16666666666666666,0.0,0.8333333333333334,6
677,0.75,0.125,0.125,8
678,0.0,1.0,0.0,6
680,0.4,0.2,0.4,5
681,0.2,0.8,0.0,5
683,0.1111111111111111,0.4444444444444444,0.4444444444444444,9
686,0.0,0.0,1.0,6
689,0.16666666666666666,0.8333333333333334,0.0,6
690,0.25,0.0,0.75,8
696,0.0,0.14285714285714285,0.8571428571428571,7
697,0.2857142857142857,0.5714285714285714,0.14285714285714285,7
698,0.7142857142857143,0.0,0.2857142857142857,7
699,0.0,0.8333333333333334,0.16666666666666666,6
705,0.16666666666666666,0.8333333333333334,0.0,6
707,0.0,0.875,0.125,8
708,0.1111111111111111,0.6666666666666666,0.2222222222222222,9
710,1.0,0.0,0.0,6
711,0.0,1.0,0.0,6
712,0.3076923076923077,0.6923076923076923,0.0,13
715,0.6666666666666666,0.16666666666666666,0.16666666666666666,6
717,0.3333333333333333,0.16666666666666666,0.5,6
719,0.3333333333333333,0.5,0.16666666666666666,6
720,0.7777777777777778,0.0,0.2222222222222222,9
721,0.6666666666666666,0.2222222222222222,0.1111111111111111,9
722,0.1111111111111111,0.7777777777777778,0.1111111111111111,9
726,0.0,0.14285714285714285,0.8571428571428571,7
727,0.2,0.2,0.6,5
729,0.0,0.0,1.0,5
734,0.4,0.2,0.4,5
737,0.0,0.0,1.0,7
738,0.16666666666666666,0.16666666666666666,0.5,6
740,0.7142857142857143,0.14285714285714285,0.14285714285714285,7
743,0.125,0.0,0.875,16
746,1.0,0.0,0.0,5
747,0.0,0.4,0.6,5
752,0.8,0.2,0.0,5
754,0.16666666666666666,0.0,0.8333333333333334,6
756,0.2,0.4,0.4,5
757,0.6,0.2,0.2,5
758,0.2,0.0,0.8,5
760,0.2,0.6,0.2,5
761,1.0,0.0,0.0,9
762,0.16666666666666666,0.6666666666666666,0.16666666666666666,6
763,0.8333333333333334,0.16666666666666666,0.0,6
766,0.2,0.4,0.4,5
767,0.0,0.0,1.0,5
770,0.16666666666666666,0.8333333333333334,0.0,6
771,0.16666666666666666,0.16666666666666666,0.6666666666666666,6
772,0.5,0.16666666666666666,0.3333333333333333,6
773,0.09090909090909091,0.09090909090909091,0.8181818181818182,11
774,0.8,0.2,0.0,10
776,0.2,0.4,0.4,5
778,0.3333333333333333,0.3333333333333333,0.3333333333333333,6
779,0.0,0.875,0.125,8
781,0.0,1.0,0.0,8
787,0.0,0.9090909090909091,0.09090909090909091,11
791,0.16666666666666666,0.6666666666666666,0.16666666666666666,6
792,0.0,1.0,0.0,14
794,0.3333333333333333,0.0,0.6666666666666666,6
795,0.0,0.2,0.8,5
798,0.75,0.125,0.125,8
799,0.8,0.0,0.2,5
801,0.0,0.2,0.8,5
803,0.16666666666666666,0.16666666666666666,0.6666666666666666,6
819,0.0,0.16666666666666666,0.8333333333333334,6
824,0.0,0.0,1.0,5
826,0.0,0.4,0.6,5
828,0.14285714285714285,0.14285714285714285,0.7142857142857143,7
830,0.7142857142857143,0.14285714285714285,0.14285714285714285,7
832,0.0,0.16666666666666666,0.8333333333333334,6
836,0.42857142857142855,0.5714285714285714,0.0,7
842,0.0,0.0,1.0,6
844,0.0,0.0,1.0,9
849,0.2857142857142857,0.0,0.7142857142857143,7
853,0.5,0.3333333333333333,0.16666666666666666,6
858,0.4,0.6,0.0,5
862,0.2857142857142857,0.7142857142857143,0.0,7
864,0.14285714285714285,0.8571428571428571,0.0,7
865,0.5714285714285714,0.14285714285714285,0.2857142857142857,7
873,0.8,0.0,0.2,5
875,0.42857142857142855,0.42857142857142855,0.14285714285714285,7
878,0.16666666666666666,0.16666666666666666,0.6666666666666666,6
885,0.0,1.0,0.0,5
886,0.0,0.0,1.0,6
888,0.2,0.2,0.6,5
889,0.4,0.2,0.4,5
891,0.0,1.0,0.0,6
894,0.8,0.0,0.2,5
899,0.3333333333333333,0.16666666666666666,0.5,6
910,1.0,0.0,0.0,5
914,0.6,0.2,0.2,5
921,0.0,1.0,0.0,5
923,0.0,1.0,0.0,5
925,0.6666666666666666,0.3333333333333333,0.0,6
926,0.0,0.0,1.0,6
927,1.0,0.0,0.0,9
928,0.8,0.2,0.0,5
929,0.625,0.0,0.375,8
931,0.875,0.125,0.0,8
941,0.0,0.4444444444444444,0.5555555555555556,9
943,0.0,0.0,1.0,6
949,0.4,0.4,0.2,5
950,0.0,0.1,0.9,10
956,0.0,1.0,0.0,7
957,0.0,0.0,1.0,6
962,0.0,1.0,0.0,5
968,1.0,0.0,0.0,8
969,0.8,0.0,0.2,5
972,1.0,0.0,0.0,6
979,0.0,1.0,0.0,6
984,0.2,0.4,0.4,5
991,0.8,0.0,0.2,5
995,0.0,0.2857142857142857,0.7142857142857143,7
996,0.6,0.2,0.2,5
1008,0.3333333333333333,0.0,0.6666666666666666,6
1010,0.5714285714285714,0.14285714285714285,0.2857142857142857,7
1013,0.0,0.8,0.0,5
1015,0.6,0.2,0.2,5
1025,0.2,0.2,0.6,5
1028,0.3333333333333333,0.0,0.6666666666666666,6
1030,0.5,0.0,0.5,6
1036,0.14285714285714285,0.0,0.8571428571428571,7
1040,0.8,0.2,0.0,5
1050,0.8333333333333334,0.0,0.16666666666666666,6
1059,0.0,0.0,1.0,5
1072,0.8,0.0,0.2,5
1074,0.2,0.8,0.0,5
1075,0.6,0.2,0.2,5
1077,0.42857142857142855,0.14285714285714285,0.42857142857142855,7
1080,0.0,1.0,0.0,5
1087,0.4,0.6,0.0,5
1107,0.0,1.0,0.0,6
1118,0.2,0.6,0.2,5
1127,0.4,0.2,0.4,5
1137,0.5,0.5,0.0,8
1145,0.0,0.0,1.0,6
1147,0.0,0.0,1.0,6
1149,0.1111111111111111,0.1111111111111111,0.7777777777777778,9
1154,0.0,0.4,0.6,5
1158,0.8333333333333334,0.16666666666666666,0.0,6
1159,0.4,0.0,0.6,5
1164,0.0,0.0,1.0,5
1166,0.3333333333333333,0.16666666666666666,0.5,6
1179,0.4,0.4,0.2,5
1190,0.2,0.6,0.2,5
1228,0.1111111111111111,0.6666666666666666,0.2222222222222222,9
1233,0.2,0.0,0.8,5
1240,0.0,0.0,1.0,5
1242,0.0,1.0,0.0,5
1250,0.0,0.8571428571428571,0.14285714285714285,7
1305,0.0,0.0,1.0,9
1306,0.0,1.0,0.0,6
1342,0.0,0.0,1.0,11
1363,0.2,0.4,0.4,5
1398,0.125,0.25,0.125,8
1414,0.0,0.2,0.8,5
1440,0.2857142857142857,0.14285714285714285,0.0,7
1476,0.0,0.75,0.25,8
1482,0.4,0.2,0.4,5
1527,0.0,0.6,0.4,5
1543,0.3333333333333333,0.16666666666666666,0.5,6
1591,0.4,0.6,0.0,5
1644,0.6,0.2,0.2,5
1790,0.6,0.4,0.0,5
1927,0.4,0.0,0.6,5
2138,0.2,0.0,0.8,5
