IncidentId,OrgId,nb_alerts,nb_evidences,nb_categories,nb_detectors,nb_entity_types,alert_title_tp_rate,alert_title_bp_rate,alert_title_fp_rate,category_tp_rate,category_bp_rate,category_fp_rate,hour_of_day,day_of_week,is_weekend,is_business_hours,is_after_midnight,incident_duration_min,alert_rate_per_hour,hour_sin,hour_cos,day_sin,day_cos,accounts_per_device,ips_per_hour,alerts_per_detector,spread_score,has_impacted_entity,nb_impacted_entities,ip_ti_score,ip_in_blocklist,ip_nb_sources,ip_ti_confidence,hash_ti_score,hash_in_blocklist,hash_nb_sources,hash_ti_confidence,ti_score_max,ti_score_combined,any_ioc_in_blocklist,ti_actor_APT,ti_actor_cybercrime,ti_actor_hacktivist,asset_criticality_score,asset_patch_risk,asset_network_zone_risk,asset_risk_score,days_since_last_patch,nb_vulnerabilities,is_domain_controller,last_incident_days_ago,is_internet_exposed,MFA_enabled,nb_failed_logins_7d,login_country_mismatch,user_criticality_score,is_privileged_account,account_inactive,sandbox_malware_score,sandbox_network_conns,sandbox_process_injection,sandbox_c2_beaconing,sandbox_evasion,sandbox_lateral_movement,sandbox_privilege_escalation,sandbox_dns_count,detector_tp_rate,detector_bp_rate,detector_fp_rate,detector_nb_incidents,mitre_initial_access,mitre_execution,mitre_persistence,mitre_credential_access,mitre_discovery,mitre_lateral_movement,mitre_command_and_control,mitre_exfiltration,mitre_impact,has_threat_family,asset_x_ti,asset_x_alerts,asset_x_sandbox,privileged_x_failed_logins,target
13116,208,68,92,5,7,6,0.16966666666666666,0.43253846153846154,0.3977948717948718,0.07878787878787878,0.6363636363636364,0.28484848484848485,10,0,0,1,0,10080.0,0.40473781322540325,0.49999999999999994,-0.8660254037844387,0.0,1.0,1.0,0.01784651992861392,8.5,11.5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2,2,5.0,134.0,20.0,0.0,145.0,1.0,0,15.0,0,1,0,0,15,0,0,0,0,0,0,16,0.22056666666666666,0.4623,0.3171333333333333,0.0,1,1,1,0,0,1,1,0,0,0,0.0,4.23410650459726,15,0.0,0
13123,44,66,91,3,4,6,0.16966666666666666,0.5863846153846154,0.24394871794871792,0.07453726863431716,0.6053026513256629,0.32016008004002,2,4,0,0,1,10080.0,0.3928337598952443,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,2.0,0.01784651992861392,13.2,11.0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2,2,5.0,134.0,20.0,0.0,145.0,1.0,0,15.0,0,1,0,0,11,0,0,0,0,0,0,4,0.22056666666666666,0.4623,0.3171333333333333,0.0,1,0,0,0,0,1,0,0,0,0,0.0,4.204692619390966,11,0.0,1
13161,227,79,92,3,4,5,0.35323778437190895,0.5499246290801187,0.09683758654797231,0.23390051290401367,0.3113245949686559,0.45477489212733047,10,2,0,1,0,10080.0,0.4702101065412773,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,1.0,0.0297441998810232,15.8,13.5,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2,2,5.0,134.0,20.0,0.0,145.0,1.0,0,15.0,0,1,0,0,11,0,0,0,0,0,0,4,0.3532576210400478,0.5511057979677226,0.09563658099222953,1673.0,1,0,0,0,0,0,0,0,0,0,0.0,4.382026634673881,11,0.0,2
13176,31,85,104,2,4,5,0.2005151515151515,0.5111818181818182,0.2883030303030303,0.07453726863431716,0.6053026513256629,0.32016008004002,11,4,0,1,0,10080.0,0.5059222665317541,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,2.5,0.011897679952409281,17.0,11.5,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2,2,5.0,134.0,20.0,0.0,145.0,1.0,0,15.0,0,1,0,0,11,0,0,0,0,0,0,4,0.0,1.0,0.0,27.0,1,0,0,0,0,0,0,0,0,0,0.0,4.454347296253507,11,0.0,1
13207,2,42,104,1,3,3,0.032920398009950246,0.9197462686567164,0.04733333333333333,0.07453726863431716,0.6053026513256629,0.32016008004002,14,0,0,1,0,3693.4166666666665,0.6821842529134953,-0.4999999999999998,-0.8660254037844388,0.0,1.0,1.5,0.016218773230013743,10.5,7.5,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2,2,5.0,134.0,20.0,0.0,145.0,1.0,0,15.0,0,1,0,0,11,0,0,0,0,0,0,4,0.0,1.0,0.0,57.0,0,0,0,0,0,0,0,0,0,0,0.0,3.7612001156935624,11,0.0,1
13212,2,19,104,1,1,4,0.032920398009950246,0.9197462686567164,0.04733333333333333,0.07453726863431716,0.6053026513256629,0.32016008004002,8,4,0,1,0,0.0,1000.0,0.8660254037844387,-0.49999999999999983,-0.433883739117558,-0.9009688679024191,2.5,10.0,9.5,10.5,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2,2,5.0,134.0,20.0,0.0,145.0,1.0,1,1.0,0,2,0,0,11,0,0,0,0,0,0,4,0.0,1.0,0.0,57.0,0,0,0,0,0,0,0,0,0,0,0.0,2.995732273553991,11,0.0,1
13236,440,52,63,3,5,6,0.2617711797307997,0.6855653206650831,0.05266349960411718,0.23390051290401367,0.3113245949686559,0.45477489212733047,11,0,0,1,0,10080.0,0.3095053865841319,0.258819045102521,-0.9659258262890682,0.0,1.0,2.0,0.01784651992861392,8.666666666666666,11.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2,2,5.0,134.0,20.0,0.0,145.0,1.0,1,15.0,1,2,0,0,11,0,0,0,0,0,0,4,0.26277372262773724,0.6909975669099757,0.046228710462287104,411.0,1,0,0,0,0,0,0,0,0,0,0.0,3.970291913552122,11,0.0,2
13237,463,48,92,3,5,4,0.35083862433862434,0.306531746031746,0.3426296296296297,0.23390051290401367,0.3113245949686559,0.45477489212733047,20,1,0,0,0,10080.0,0.28569727992381405,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,2.0,0.01784651992861392,8.0,11.0,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2,2,5.0,134.0,20.0,0.0,145.0,1.0,0,15.0,0,1,0,0,11,0,0,0,0,0,0,4,0.3620689655172414,0.29310344827586204,0.3448275862068966,116.0,1,0,0,0,0,0,0,0,0,0,0.0,3.8918202981106265,11,0.0,2
13242,182,28,102,2,3,5,0.12253703703703704,0.7012777777777779,0.17618518518518517,0.07453726863431716,0.6053026513256629,0.32016008004002,21,6,1,0,0,10080.0,0.16665674662222488,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,1.5,0.011897679952409281,7.0,8.5,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2,2,5.0,134.0,20.0,0.0,145.0,1.0,0,15.0,0,1,0,0,11,0,0,0,0,0,0,4,0.22056666666666666,0.4623,0.3171333333333333,0.0,0,0,0,0,0,0,0,0,0,0,0.0,3.367295829986474,11,0.0,1
13263,13,39,104,2,2,4,0.2005151515151515,0.5111818181818182,0.2883030303030303,0.07453726863431716,0.6053026513256629,0.32016008004002,22,4,0,0,0,8056.9,0.2904126590133416,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0.6666666666666666,0.022324473824554443,13.0,10.0,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2,2,5.0,134.0,20.0,0.0,145.0,1.0,0,15.0,0,1,0,0,24,9,0,0,0,0,0,27,0.0,1.0,0.0,43.0,0,0,0,0,0,0,0,0,0,0,0.0,3.6888794541139363,24,0.0,1
13275,8,90,98,1,1,5,0.2607515905947441,0.6976124481327801,0.0416359612724758,0.3679373723621511,0.4952348536419333,0.13682777399591559,21,6,1,0,0,655.8,8.226691042047532,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0.8,0.4533091568449683,45.0,19.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2,2,5.0,134.0,20.0,0.0,145.0,1.0,0,15.0,0,1,0,0,11,0,0,0,0,0,0,4,0.24777636594663277,0.7083862770012707,0.04383735705209657,1574.0,0,0,0,0,0,0,0,0,0,0,0.0,4.51085950651685,11,0.0,2
13284,64,46,104,2,4,5,0.09589855072463768,0.7662173913043479,0.1378840579710145,0.23390051290401367,0.3113245949686559,0.45477489212733047,22,3,0,0,0,6913.333333333333,0.39919389831162194,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,1.5,0.07804220059736006,9.2,15.5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2,2,5.0,134.0,20.0,0.0,145.0,1.0,0,15.0,0,1,0,0,11,0,0,0,0,0,0,4,0.0,1.0,0.0,13.0,1,0,0,0,0,0,0,0,0,0,0.0,3.8501476017100584,11,0.0,1
13315,1356,74,104,2,5,7,0.26713888888888887,0.46858333333333335,0.2642777777777778,0.23390051290401367,0.3113245949686559,0.45477489212733047,3,1,0,0,1,7028.45,0.6316643074099629,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,2.5,0.02558835445557222,12.333333333333334,12.5,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2,2,5.0,134.0,20.0,0.0,145.0,1.0,0,15.0,0,1,0,0,11,0,0,0,0,0,0,4,0.4939981532779317,0.39581409664512157,0.11018775007694676,3249.0,1,0,0,0,0,0,0,0,0,0,0.0,4.31748811353631,11,0.0,2
13321,1988,6,6,1,1,1,0.6856251621271077,0.14250194552529183,0.17187289234760053,0.23390051290401367,0.3113245949686559,0.45477489212733047,8,6,1,1,0,112.45,3.1844316674038033,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334,0.5,0.5065428450823132,3.0,4.5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2,2,5.0,134.0,20.0,0.0,145.0,1.0,1,13.0,0,2,0,0,11,0,0,0,0,0,0,4,0.7044534412955465,0.12955465587044535,0.1659919028340081,247.0,1,0,0,0,0,0,0,0,0,0,0.0,1.9459101490553132,11,0.0,2
13323,135,79,103,3,4,5,0.15265079365079365,0.5534761904761906,0.29387301587301584,0.12386706948640483,0.7371601208459214,0.13897280966767372,1,1,0,0,1,10080.0,0.4702101065412773,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,0.6666666666666666,0.005948839976204641,15.8,8.0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2,2,5.0,134.0,20.0,0.0,145.0,1.0,0,15.0,0,1,0,0,11,0,0,0,0,0,0,4,0.22056666666666666,0.4623,0.3171333333333333,0.0,0,1,0,0,1,0,0,0,0,0,0.0,4.382026634673881,11,0.0,1
13325,1592,87,98,4,4,5,0.2914242424242424,0.4202727272727273,0.2883030303030303,0.15029208709506106,0.33722782793414763,0.5124800849707913,18,4,0,1,0,10080.0,0.517826319861913,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,2.0,0.01784651992861392,17.4,11.0,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2,2,5.0,134.0,20.0,0.0,145.0,1.0,0,15.0,0,1,0,0,11,0,0,0,0,0,0,4,0.1546925566343042,0.26019417475728157,0.5851132686084143,1545.0,1,0,0,0,0,0,0,0,0,0,0.0,4.477336814478207,11,0.0,2
13328,1136,72,101,3,4,4,0.35323778437190895,0.5499246290801187,0.09683758654797231,0.23390051290401367,0.3113245949686559,0.45477489212733047,7,0,0,0,0,10080.0,0.4285459198857211,0.9659258262890683,-0.25881904510252063,0.0,1.0,2.5,0.011897679952409281,14.4,11.5,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2,2,5.0,134.0,20.0,0.0,145.0,1.0,0,15.0,0,1,0,0,11,0,0,0,0,0,0,4,0.3532576210400478,0.5511057979677226,0.09563658099222953,1673.0,1,0,0,0,0,0,0,0,0,0,0.0,4.290459441148391,11,0.0,2
13395,591,3,4,1,1,2,0.12109163009163008,0.04472695772695773,0.8341814121814122,0.23390051290401367,0.3113245949686559,0.45477489212733047,2,5,1,0,1,0.0,300.0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.0,10.0,1.5,6.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2,2,5.0,134.0,20.0,0.0,145.0,1.0,0,15.0,0,1,0,0,11,0,0,0,0,0,0,4,0.12088930060213061,0.04377026401111626,0.8353404353867532,4318.0,1,0,0,0,0,0,0,0,0,0,0.0,1.3862943611198906,11,0.0,0
13407,13,20,103,1,1,3,0.2005151515151515,0.5111818181818182,0.2883030303030303,0.07453726863431716,0.6053026513256629,0.32016008004002,22,2,0,0,0,0.0,1000.0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,1.0,20.0,10.0,7.0,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2,2,5.0,134.0,20.0,0.0,145.0,1.0,0,15.0,0,1,0,0,15,1,0,0,1,0,0,19,0.0,1.0,0.0,43.0,0,0,0,0,0,0,0,0,0,0,0.0,3.044522437723423,15,0.0,1
13423,13,24,93,2,2,2,0.2005151515151515,0.5111818181818182,0.2883030303030303,0.07453726863431716,0.6053026513256629,0.32016008004002,21,0,0,0,0,5213.783333333334,0.27615921345764755,-0.7071067811865477,0.7071067811865474,0.0,1.0,0.6666666666666666,0.022989459971199316,8.0,9.0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2,2,5.0,134.0,20.0,0.0,145.0,1.0,0,15.0,0,1,0,0,9,2,0,0,0,0,0,12,0.0,1.0,0.0,43.0,0,0,0,0,0,0,0,0,0,0,0.0,3.2188758248682006,9,0.0,1
13446,137,22,24,2,4,4,0.35083862433862434,0.306531746031746,0.3426296296296297,0.23390051290401367,0.3113245949686559,0.45477489212733047,9,6,1,1,0,6376.5,0.20699063837794607,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,1.5,0.01880141010575793,4.4,8.5,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2,2,5.0,134.0,20.0,0.0,145.0,1.0,0,15.0,0,1,0,0,11,0,0,0,0,0,0,4,0.3620689655172414,0.29310344827586204,0.3448275862068966,116.0,1,0,0,0,0,0,0,0,0,0,0.0,3.1354942159291497,11,0.0,1
13459,1580,88,103,2,5,7,0.35323778437190895,0.5499246290801187,0.09683758654797231,0.23390051290401367,0.3113245949686559,0.45477489212733047,15,0,0,1,0,10080.0,0.5237783465269925,-0.7071067811865471,-0.7071067811865479,0.0,1.0,1.5,0.01784651992861392,14.666666666666666,9.5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2,2,5.0,134.0,20.0,0.0,145.0,1.0,1,11.0,0,3,1,0,11,0,0,0,0,0,0,4,0.3532576210400478,0.5511057979677226,0.09563658099222953,1673.0,1,0,0,0,0,1,0,0,0,0,0.0,4.48863636973214,11,11.0,2
13467,135,9,10,1,1,2,0.1393768115942029,0.6357826086956522,0.22484057971014493,0.078125,0.71875,0.203125,22,5,1,0,0,6804.116666666667,0.07935672070598089,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0.5,0.008810421749994492,4.5,4.5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2,2,5.0,134.0,20.0,0.0,145.0,1.0,0,1.0,0,1,0,0,11,0,0,0,0,0,0,4,0.22056666666666666,0.4623,0.3171333333333333,0.0,1,0,0,0,0,0,0,0,0,0,0.0,2.302585092994046,11,0.0,1
13468,1142,74,90,3,3,6,0.26211766735679776,0.5068561076604555,0.23102622498274672,0.23390051290401367,0.3113245949686559,0.45477489212733047,12,3,0,1,0,10080.0,0.44044997321588003,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,1.0,0.01784651992861392,18.5,11.5,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2,2,5.0,134.0,20.0,0.0,145.0,1.0,1,9.0,0,4,1,1,11,0,0,0,0,0,0,4,0.2625523012552301,0.5073221757322176,0.2301255230125523,956.0,1,0,0,0,0,0,0,0,0,1,0.0,4.31748811353631,11,9.0,2
13476,19,64,102,3,5,6,0.10017708333333333,0.58196875,0.31785416666666666,0.13571219654869845,0.7733255337818076,0.090962269669494,9,0,0,1,0,10080.0,0.38092970656508546,0.7071067811865476,-0.7071067811865475,0.0,1.0,1.3333333333333333,0.0297441998810232,10.666666666666666,15.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2,2,5.0,134.0,20.0,0.0,145.0,1.0,0,15.0,0,1,0,0,11,0,0,0,0,0,0,4,0.06666666666666667,0.9333333333333333,0.0,15.0,1,0,0,0,0,0,1,0,0,0,0.0,4.174387269895637,11,0.0,1
13499,618,75,80,5,6,5,0.20035416666666667,0.4139375,0.3857083333333333,0.323943661971831,0.3732394366197183,0.3028169014084507,22,2,0,0,0,9950.366666666669,0.4522173725165729,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,1.0,0.012052589465367218,10.714285714285714,10.5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2,2,5.0,134.0,20.0,0.0,145.0,1.0,0,15.0,0,1,0,0,11,0,0,0,0,0,0,4,0.22056666666666666,0.4623,0.3171333333333333,0.0,1,1,0,1,0,0,0,0,0,1,0.0,4.330733340286331,11,0.0,0
13554,1644,83,98,4,6,5,0.31028333333333336,0.43115000000000003,0.25856666666666667,0.15029208709506106,0.33722782793414763,0.5124800849707913,20,0,0,0,0,10080.0,0.49401821320159517,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.75,0.011897679952409281,11.857142857142858,12.5,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2,2,5.0,134.0,20.0,0.0,145.0,1.0,0,15.0,0,1,0,0,11,0,0,0,0,0,0,4,0.4,0.4,0.2,10.0,1,1,0,1,1,1,1,0,0,0,0.0,4.430816798843313,11,0.0,2
13571,1484,67,95,3,5,7,0.35323778437190895,0.5499246290801187,0.09683758654797231,0.23390051290401367,0.3113245949686559,0.45477489212733047,15,4,0,1,0,10080.0,0.3987857865603238,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,2.5,0.011897679952409281,11.166666666666666,11.5,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2,2,5.0,134.0,20.0,0.0,145.0,1.0,0,2.0,1,1,0,0,11,0,0,0,0,0,0,4,0.3532576210400478,0.5511057979677226,0.09563658099222953,1673.0,1,0,0,0,0,0,0,0,0,0,0.0,4.219507705176107,11,0.0,1
13574,13,20,102,1,1,2,0.18380555555555556,0.5519166666666667,0.2642777777777778,0.07453726863431716,0.6053026513256629,0.32016008004002,15,0,0,1,0,0.0,1000.0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,1.0,20.0,10.0,7.0,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2,2,5.0,134.0,20.0,0.0,145.0,1.0,0,15.0,0,1,0,0,27,18,0,0,0,0,0,41,0.0,1.0,0.0,43.0,0,0,0,0,0,0,0,0,0,0,0.0,3.044522437723423,27,0.0,1
13579,13,19,102,1,1,2,0.2005151515151515,0.5111818181818182,0.2883030303030303,0.07453726863431716,0.6053026513256629,0.32016008004002,15,2,0,1,0,0.0,1000.0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,1.0,20.0,9.5,7.0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2,2,5.0,134.0,20.0,0.0,145.0,1.0,0,15.0,0,1,0,0,32,27,0,0,0,0,0,55,0.0,1.0,0.0,43.0,0,0,0,0,0,0,0,0,0,0,0.0,2.995732273553991,32,0.0,1
13582,520,35,43,3,4,5,0.18380555555555556,0.5519166666666667,0.2642777777777778,0.07453726863431716,0.6053026513256629,0.32016008004002,9,4,0,1,0,10080.0,0.2083209332777811,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,1.5,0.011897679952409281,7.0,8.5,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2,2,5.0,134.0,20.0,0.0,145.0,1.0,0,15.0,0,1,0,0,11,0,0,0,0,0,0,4,0.22056666666666666,0.4623,0.3171333333333333,0.0,1,0,0,0,0,0,0,0,0,0,0.0,3.58351893845611,11,0.0,1
13605,389,95,102,2,3,5,0.15754761904761905,0.5445,0.2979523809523809,0.3679373723621511,0.4952348536419333,0.13682777399591559,10,2,0,1,0,1302.4,4.374520337682271,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,2.0,0.1375726077652094,23.75,11.0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2,2,5.0,134.0,20.0,0.0,145.0,1.0,0,15.0,0,1,0,0,11,0,0,0,0,0,0,4,0.4939981532779317,0.39581409664512157,0.11018775007694676,3249.0,1,0,0,0,0,0,0,0,0,0,0.0,4.564348191467836,11,0.0,1
13615,44,40,102,2,3,5,0.07115053763440861,0.8265483870967743,0.1023010752688172,0.07453726863431716,0.6053026513256629,0.32016008004002,17,0,0,1,0,10080.0,0.2380810666031784,-0.9659258262890683,-0.25881904510252063,0.0,1.0,1.5,0.011897679952409281,10.0,8.5,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2,2,5.0,134.0,20.0,0.0,145.0,1.0,0,15.0,0,1,0,0,11,0,0,0,0,0,0,4,0.0,1.0,0.0,21.0,1,0,0,0,0,0,0,0,0,0,0.0,3.713572066704308,11,0.0,1
13625,95,6,7,1,1,2,0.12109163009163008,0.04472695772695773,0.8341814121814122,0.23390051290401367,0.3113245949686559,0.45477489212733047,12,0,0,1,0,2944.2,0.12224938875305624,1.2246467991473532e-16,-1.0,0.0,1.0,1.0,0.04067520846044336,3.0,7.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2,2,5.0,134.0,20.0,0.0,145.0,1.0,0,15.0,0,1,0,0,11,0,0,0,0,0,0,4,0.12088930060213061,0.04377026401111626,0.8353404353867532,4318.0,1,0,0,0,0,0,0,0,0,0,0.0,1.9459101490553132,11,0.0,0
13643,32,46,101,1,1,2,0.14704444444444445,0.6415333333333334,0.2114222222222222,0.12386706948640483,0.7371601208459214,0.13897280966767372,0,5,1,0,1,305.71666666666664,9.01028347570597,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.25,0.38496497888039355,23.0,19.0,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,1,1,5.0,36.0,13.0,0.0,85.0,0.0,0,15.0,0,1,0,0,11,0,0,0,0,0,0,4,0.22056666666666666,0.4623,0.3171333333333333,0.0,0,0,0,0,0,0,0,0,0,0,0.0,7.700295203420117,22,0.0,1
13652,1694,42,84,3,3,7,0.35323778437190895,0.5499246290801187,0.09683758654797231,0.23390051290401367,0.3113245949686559,0.45477489212733047,19,4,0,0,0,8191.15,0.3076265755180518,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,2.0,0.02195885155206383,10.5,16.0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2,2,5.0,134.0,20.0,0.0,145.0,1.0,0,15.0,0,1,0,0,11,0,0,0,0,0,0,4,0.3532576210400478,0.5511057979677226,0.09563658099222953,1673.0,1,0,0,0,0,0,0,0,0,0,0.0,3.7612001156935624,11,0.0,0
13664,1276,80,84,4,5,4,0.2803777777777778,0.5082,0.2114222222222222,0.15029208709506106,0.33722782793414763,0.5124800849707913,20,3,0,0,0,10080.0,0.4761621332063568,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.8,0.01784651992861392,13.333333333333334,17.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2,2,5.0,134.0,20.0,0.0,145.0,1.0,0,15.0,0,1,0,0,11,0,0,0,0,0,0,4,0.22056666666666666,0.4623,0.3171333333333333,0.0,1,1,0,0,1,0,0,0,0,0,0.0,4.394449154672439,11,0.0,1
13675,88,65,93,4,4,5,0.35323778437190895,0.5499246290801187,0.09683758654797231,0.23390051290401367,0.3113245949686559,0.45477489212733047,1,0,0,0,1,10080.0,0.3868817332301649,0.25881904510252074,0.9659258262890683,0.0,1.0,0.75,0.01784651992861392,13.0,13.5,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2,2,5.0,134.0,20.0,0.0,145.0,1.0,0,15.0,0,1,0,0,11,0,0,0,0,0,0,4,0.3532576210400478,0.5511057979677226,0.09563658099222953,1673.0,1,0,0,0,0,0,0,0,0,0,0.0,4.189654742026425,11,0.0,0
13696,83,3,3,1,1,1,0.2005151515151515,0.5111818181818182,0.2883030303030303,0.07453726863431716,0.6053026513256629,0.32016008004002,16,1,0,1,0,0.0,300.0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.5,10.0,1.5,4.5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2,2,5.0,134.0,20.0,0.0,145.0,1.0,0,15.0,0,1,0,0,11,0,0,0,0,0,0,4,0.0,1.0,0.0,109.0,0,0,0,0,0,0,0,0,0,0,0.0,1.3862943611198906,11,0.0,1
13703,3,88,101,3,2,5,0.06487254901960784,0.8418529411764706,0.09327450980392156,0.3679373723621511,0.4952348536419333,0.13682777399591559,11,4,0,1,0,579.95,9.094823873912668,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0.6,0.5119890775663453,29.333333333333332,17.5,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2,2,5.0,134.0,20.0,0.0,145.0,1.0,0,15.0,0,1,0,0,11,0,0,0,0,0,0,4,0.24777636594663277,0.7083862770012707,0.04383735705209657,1574.0,0,0,0,0,0,0,0,0,0,0,0.0,4.48863636973214,11,0.0,1
