top_alert_title,alert_title_tp_rate,alert_title_bp_rate,alert_title_fp_rate
2137,0.2005151515151515,0.4202727272727273,0.37921212121212117
2139,0.2005151515151515,0.4202727272727273,0.37921212121212117
2143,0.2005151515151515,0.5111818181818182,0.2883030303030303
2150,0.2803777777777778,0.3748666666666667,0.34475555555555554
2152,0.18380555555555556,0.46858333333333335,0.3476111111111111
2153,0.2005151515151515,0.5111818181818182,0.2883030303030303
2155,0.18380555555555556,0.5519166666666667,0.2642777777777778
2161,0.2005151515151515,0.5111818181818182,0.2883030303030303
2168,0.16966666666666666,0.3556153846153846,0.4747179487179487
2173,0.18380555555555556,0.5519166666666667,0.2642777777777778
2176,0.18380555555555556,0.5519166666666667,0.2642777777777778
2177,0.2005151515151515,0.5111818181818182,0.2883030303030303
2180,0.2005151515151515,0.4202727272727273,0.37921212121212117
2182,0.2005151515151515,0.4202727272727273,0.37921212121212117
2184,0.2005151515151515,0.4202727272727273,0.37921212121212117
2185,0.2914242424242424,0.4202727272727273,0.2883030303030303
2193,0.2005151515151515,0.5111818181818182,0.2883030303030303
2197,0.2005151515151515,0.4202727272727273,0.37921212121212117
2207,0.2005151515151515,0.5111818181818182,0.2883030303030303
2209,0.2005151515151515,0.5111818181818182,0.2883030303030303
2211,0.2914242424242424,0.4202727272727273,0.2883030303030303
2216,0.2005151515151515,0.5111818181818182,0.2883030303030303
2219,0.2005151515151515,0.5111818181818182,0.2883030303030303
2220,0.2005151515151515,0.4202727272727273,0.37921212121212117
2225,0.2914242424242424,0.4202727272727273,0.2883030303030303
2226,0.2005151515151515,0.5111818181818182,0.2883030303030303
2228,0.15754761904761905,0.6159285714285715,0.22652380952380952
2236,0.2005151515151515,0.4202727272727273,0.37921212121212117
2237,0.2005151515151515,0.5111818181818182,0.2883030303030303
2245,0.2005151515151515,0.4202727272727273,0.37921212121212117
2248,0.2914242424242424,0.4202727272727273,0.2883030303030303
2250,0.2005151515151515,0.5111818181818182,0.2883030303030303
2251,0.2005151515151515,0.4202727272727273,0.37921212121212117
2255,0.35047222222222224,0.38525000000000004,0.2642777777777778
2256,0.18380555555555556,0.5519166666666667,0.2642777777777778
2259,0.2005151515151515,0.5111818181818182,0.2883030303030303
2261,0.2005151515151515,0.4202727272727273,0.37921212121212117
2264,0.2005151515151515,0.5111818181818182,0.2883030303030303
2267,0.18380555555555556,0.5519166666666667,0.2642777777777778
2271,0.2005151515151515,0.4202727272727273,0.37921212121212117
2275,0.2914242424242424,0.4202727272727273,0.2883030303030303
2283,0.26713888888888887,0.46858333333333335,0.2642777777777778
2284,0.2005151515151515,0.4202727272727273,0.37921212121212117
2285,0.2914242424242424,0.4202727272727273,0.2883030303030303
2293,0.2914242424242424,0.4202727272727273,0.2883030303030303
2296,0.18380555555555556,0.5519166666666667,0.2642777777777778
2299,0.18380555555555556,0.38525000000000004,0.4309444444444444
2301,0.2005151515151515,0.4202727272727273,0.37921212121212117
2304,0.18380555555555556,0.46858333333333335,0.3476111111111111
2307,0.2005151515151515,0.5111818181818182,0.2883030303030303
2309,0.2914242424242424,0.4202727272727273,0.2883030303030303
2311,0.2005151515151515,0.5111818181818182,0.2883030303030303
2317,0.2005151515151515,0.5111818181818182,0.2883030303030303
2320,0.35047222222222224,0.38525000000000004,0.2642777777777778
2321,0.2914242424242424,0.4202727272727273,0.2883030303030303
2323,0.35047222222222224,0.38525000000000004,0.2642777777777778
2324,0.2005151515151515,0.5111818181818182,0.2883030303030303
2325,0.26713888888888887,0.38525000000000004,0.3476111111111111
2327,0.2005151515151515,0.4202727272727273,0.37921212121212117
2328,0.16966666666666666,0.3556153846153846,0.4747179487179487
2333,0.2005151515151515,0.5111818181818182,0.2883030303030303
2334,0.2005151515151515,0.5111818181818182,0.2883030303030303
2336,0.18380555555555556,0.38525000000000004,0.4309444444444444
2338,0.2914242424242424,0.4202727272727273,0.2883030303030303
2339,0.2005151515151515,0.5111818181818182,0.2883030303030303
2340,0.2005151515151515,0.5111818181818182,0.2883030303030303
2341,0.2005151515151515,0.5111818181818182,0.2883030303030303
2342,0.14704444444444445,0.6415333333333334,0.2114222222222222
2344,0.16966666666666666,0.3556153846153846,0.4747179487179487
2347,0.16966666666666666,0.5863846153846154,0.24394871794871792
2349,0.2005151515151515,0.4202727272727273,0.37921212121212117
2354,0.2005151515151515,0.5111818181818182,0.2883030303030303
2356,0.18380555555555556,0.38525000000000004,0.4309444444444444
2361,0.2005151515151515,0.4202727272727273,0.37921212121212117
2364,0.35047222222222224,0.38525000000000004,0.2642777777777778
2368,0.15754761904761905,0.6159285714285715,0.22652380952380952
2369,0.2005151515151515,0.5111818181818182,0.2883030303030303
2372,0.2005151515151515,0.5111818181818182,0.2883030303030303
2373,0.14704444444444445,0.6415333333333334,0.2114222222222222
2376,0.26713888888888887,0.46858333333333335,0.2642777777777778
2377,0.2005151515151515,0.5111818181818182,0.2883030303030303
2378,0.2005151515151515,0.5111818181818182,0.2883030303030303
2381,0.2005151515151515,0.5111818181818182,0.2883030303030303
2384,0.2005151515151515,0.5111818181818182,0.2883030303030303
2385,0.18380555555555556,0.38525000000000004,0.4309444444444444
2389,0.18380555555555556,0.5519166666666667,0.2642777777777778
2390,0.2005151515151515,0.4202727272727273,0.37921212121212117
2392,0.2005151515151515,0.4202727272727273,0.37921212121212117
2405,0.2005151515151515,0.4202727272727273,0.37921212121212117
2409,0.16966666666666666,0.5094615384615385,0.32087179487179485
2412,0.18380555555555556,0.5519166666666667,0.2642777777777778
2415,0.16966666666666666,0.5863846153846154,0.24394871794871792
2416,0.2914242424242424,0.4202727272727273,0.2883030303030303
2423,0.2005151515151515,0.4202727272727273,0.37921212121212117
2424,0.2005151515151515,0.5111818181818182,0.2883030303030303
2428,0.13785416666666667,0.6639375000000001,0.19820833333333332
2436,0.2005151515151515,0.4202727272727273,0.37921212121212117
2438,0.2005151515151515,0.5111818181818182,0.2883030303030303
2440,0.2005151515151515,0.5111818181818182,0.2883030303030303
2442,0.18380555555555556,0.5519166666666667,0.2642777777777778
2443,0.15754761904761905,0.5445,0.2979523809523809
2447,0.2005151515151515,0.5111818181818182,0.2883030303030303
2448,0.18380555555555556,0.5519166666666667,0.2642777777777778
2453,0.2005151515151515,0.5111818181818182,0.2883030303030303
2456,0.2005151515151515,0.4202727272727273,0.37921212121212117
2469,0.2005151515151515,0.5111818181818182,0.2883030303030303
2470,0.2005151515151515,0.5111818181818182,0.2883030303030303
2477,0.18380555555555556,0.5519166666666667,0.2642777777777778
2478,0.2005151515151515,0.5111818181818182,0.2883030303030303
2483,0.2005151515151515,0.4202727272727273,0.37921212121212117
2489,0.2005151515151515,0.5111818181818182,0.2883030303030303
2490,0.2005151515151515,0.5111818181818182,0.2883030303030303
2496,0.2914242424242424,0.4202727272727273,0.2883030303030303
2499,0.2005151515151515,0.5111818181818182,0.2883030303030303
2500,0.2005151515151515,0.4202727272727273,0.37921212121212117
2501,0.2005151515151515,0.4202727272727273,0.37921212121212117
2504,0.2005151515151515,0.4202727272727273,0.37921212121212117
2505,0.2005151515151515,0.5111818181818182,0.2883030303030303
2506,0.2914242424242424,0.4202727272727273,0.2883030303030303
2508,0.2005151515151515,0.4202727272727273,0.37921212121212117
2512,0.2005151515151515,0.5111818181818182,0.2883030303030303
2514,0.18380555555555556,0.5519166666666667,0.2642777777777778
2516,0.2005151515151515,0.5111818181818182,0.2883030303030303
2518,0.18380555555555556,0.5519166666666667,0.2642777777777778
2519,0.2005151515151515,0.5111818181818182,0.2883030303030303
2520,0.2914242424242424,0.4202727272727273,0.2883030303030303
2525,0.18380555555555556,0.38525000000000004,0.4309444444444444
2526,0.2005151515151515,0.4202727272727273,0.37921212121212117
2529,0.2005151515151515,0.5111818181818182,0.2883030303030303
2531,0.18380555555555556,0.38525000000000004,0.4309444444444444
2534,0.4803777777777778,0.30820000000000003,0.2114222222222222
2535,0.18380555555555556,0.5519166666666667,0.2642777777777778
2536,0.18380555555555556,0.5519166666666667,0.2642777777777778
2537,0.2005151515151515,0.5111818181818182,0.2883030303030303
2539,0.2005151515151515,0.4202727272727273,0.37921212121212117
2540,0.2005151515151515,0.4202727272727273,0.37921212121212117
2543,0.26713888888888887,0.38525000000000004,0.3476111111111111
2544,0.2914242424242424,0.4202727272727273,0.2883030303030303
2552,0.2914242424242424,0.4202727272727273,0.2883030303030303
2555,0.2005151515151515,0.5111818181818182,0.2883030303030303
2563,0.2005151515151515,0.4202727272727273,0.37921212121212117
2564,0.2914242424242424,0.4202727272727273,0.2883030303030303
2568,0.2005151515151515,0.5111818181818182,0.2883030303030303
2571,0.4004358974358974,0.3556153846153846,0.24394871794871792
2575,0.16966666666666666,0.5863846153846154,0.24394871794871792
2576,0.2005151515151515,0.4202727272727273,0.37921212121212117
2583,0.2005151515151515,0.4202727272727273,0.37921212121212117
2588,0.18380555555555556,0.5519166666666667,0.2642777777777778
2590,0.35047222222222224,0.38525000000000004,0.2642777777777778
2593,0.2005151515151515,0.4202727272727273,0.37921212121212117
2594,0.18380555555555556,0.5519166666666667,0.2642777777777778
2595,0.2005151515151515,0.4202727272727273,0.37921212121212117
2599,0.2005151515151515,0.4202727272727273,0.37921212121212117
2601,0.2005151515151515,0.4202727272727273,0.37921212121212117
2610,0.2914242424242424,0.4202727272727273,0.2883030303030303
2611,0.2005151515151515,0.5111818181818182,0.2883030303030303
2617,0.2005151515151515,0.5111818181818182,0.2883030303030303
2621,0.18380555555555556,0.38525000000000004,0.4309444444444444
2630,0.2005151515151515,0.5111818181818182,0.2883030303030303
2634,0.18380555555555556,0.5519166666666667,0.2642777777777778
2646,0.16966666666666666,0.3556153846153846,0.4747179487179487
2648,0.2005151515151515,0.4202727272727273,0.37921212121212117
2650,0.2914242424242424,0.4202727272727273,0.2883030303030303
2657,0.18380555555555556,0.38525000000000004,0.4309444444444444
2659,0.2005151515151515,0.5111818181818182,0.2883030303030303
2661,0.16966666666666666,0.3556153846153846,0.4747179487179487
2662,0.14704444444444445,0.6415333333333334,0.2114222222222222
2663,0.18380555555555556,0.38525000000000004,0.4309444444444444
2665,0.2005151515151515,0.5111818181818182,0.2883030303030303
2670,0.2005151515151515,0.5111818181818182,0.2883030303030303
2671,0.18380555555555556,0.38525000000000004,0.4309444444444444
2678,0.18380555555555556,0.5519166666666667,0.2642777777777778
2681,0.16966666666666666,0.5863846153846154,0.24394871794871792
2683,0.18380555555555556,0.46858333333333335,0.3476111111111111
2686,0.26713888888888887,0.38525000000000004,0.3476111111111111
2688,0.2005151515151515,0.5111818181818182,0.2883030303030303
2692,0.35047222222222224,0.38525000000000004,0.2642777777777778
2698,0.2914242424242424,0.4202727272727273,0.2883030303030303
2703,0.2005151515151515,0.5111818181818182,0.2883030303030303
2708,0.2914242424242424,0.4202727272727273,0.2883030303030303
2711,0.2005151515151515,0.4202727272727273,0.37921212121212117
2729,0.4004358974358974,0.3556153846153846,0.24394871794871792
2731,0.18380555555555556,0.5519166666666667,0.2642777777777778
2734,0.4004358974358974,0.3556153846153846,0.24394871794871792
2735,0.2005151515151515,0.4202727272727273,0.37921212121212117
2738,0.2005151515151515,0.4202727272727273,0.37921212121212117
2740,0.2005151515151515,0.5111818181818182,0.2883030303030303
2745,0.2005151515151515,0.5111818181818182,0.2883030303030303
2749,0.2005151515151515,0.4202727272727273,0.37921212121212117
2755,0.18380555555555556,0.5519166666666667,0.2642777777777778
2758,0.35047222222222224,0.38525000000000004,0.2642777777777778
2765,0.2005151515151515,0.5111818181818182,0.2883030303030303
2774,0.18380555555555556,0.38525000000000004,0.4309444444444444
2775,0.2914242424242424,0.4202727272727273,0.2883030303030303
2777,0.2005151515151515,0.5111818181818182,0.2883030303030303
2779,0.2005151515151515,0.5111818181818182,0.2883030303030303
2780,0.2005151515151515,0.4202727272727273,0.37921212121212117
2781,0.2005151515151515,0.5111818181818182,0.2883030303030303
2783,0.26713888888888887,0.46858333333333335,0.2642777777777778
2787,0.18380555555555556,0.38525000000000004,0.4309444444444444
2796,0.2005151515151515,0.5111818181818182,0.2883030303030303
2797,0.16966666666666666,0.5863846153846154,0.24394871794871792
2800,0.2005151515151515,0.4202727272727273,0.37921212121212117
2802,0.2005151515151515,0.4202727272727273,0.37921212121212117
2803,0.2005151515151515,0.5111818181818182,0.2883030303030303
2807,0.2005151515151515,0.5111818181818182,0.2883030303030303
2809,0.16966666666666666,0.5863846153846154,0.24394871794871792
2814,0.2005151515151515,0.4202727272727273,0.37921212121212117
2823,0.2005151515151515,0.4202727272727273,0.37921212121212117
2826,0.2005151515151515,0.4202727272727273,0.37921212121212117
2827,0.2914242424242424,0.4202727272727273,0.2883030303030303
2830,0.2005151515151515,0.5111818181818182,0.2883030303030303
2832,0.18380555555555556,0.5519166666666667,0.2642777777777778
2834,0.2914242424242424,0.4202727272727273,0.2883030303030303
2838,0.2005151515151515,0.4202727272727273,0.37921212121212117
2840,0.2005151515151515,0.5111818181818182,0.2883030303030303
2853,0.2005151515151515,0.5111818181818182,0.2883030303030303
2854,0.2005151515151515,0.4202727272727273,0.37921212121212117
2855,0.2005151515151515,0.5111818181818182,0.2883030303030303
2863,0.2005151515151515,0.4202727272727273,0.37921212121212117
2867,0.2005151515151515,0.4202727272727273,0.37921212121212117
2871,0.2005151515151515,0.5111818181818182,0.2883030303030303
2874,0.2005151515151515,0.5111818181818182,0.2883030303030303
2878,0.2005151515151515,0.4202727272727273,0.37921212121212117
2884,0.2005151515151515,0.4202727272727273,0.37921212121212117
2891,0.2005151515151515,0.4202727272727273,0.37921212121212117
2894,0.2005151515151515,0.5111818181818182,0.2883030303030303
2895,0.2005151515151515,0.5111818181818182,0.2883030303030303
2899,0.2005151515151515,0.5111818181818182,0.2883030303030303
2901,0.35047222222222224,0.38525000000000004,0.2642777777777778
2903,0.2005151515151515,0.5111818181818182,0.2883030303030303
2904,0.2005151515151515,0.4202727272727273,0.37921212121212117
2908,0.2005151515151515,0.4202727272727273,0.37921212121212117
2910,0.2005151515151515,0.5111818181818182,0.2883030303030303
2914,0.2005151515151515,0.4202727272727273,0.37921212121212117
2916,0.2914242424242424,0.4202727272727273,0.2883030303030303
2923,0.2005151515151515,0.4202727272727273,0.37921212121212117
2924,0.4004358974358974,0.3556153846153846,0.24394871794871792
2928,0.2914242424242424,0.4202727272727273,0.2883030303030303
2929,0.2005151515151515,0.5111818181818182,0.2883030303030303
2930,0.2005151515151515,0.5111818181818182,0.2883030303030303
2933,0.2005151515151515,0.5111818181818182,0.2883030303030303
2937,0.16966666666666666,0.3556153846153846,0.4747179487179487
2939,0.2005151515151515,0.5111818181818182,0.2883030303030303
2945,0.2005151515151515,0.5111818181818182,0.2883030303030303
2949,0.2005151515151515,0.4202727272727273,0.37921212121212117
2950,0.44326190476190475,0.33021428571428574,0.22652380952380952
2955,0.2005151515151515,0.4202727272727273,0.37921212121212117
2956,0.2005151515151515,0.4202727272727273,0.37921212121212117
2957,0.2005151515151515,0.4202727272727273,0.37921212121212117
2959,0.2914242424242424,0.4202727272727273,0.2883030303030303
2960,0.2005151515151515,0.4202727272727273,0.37921212121212117
2965,0.2005151515151515,0.5111818181818182,0.2883030303030303
2975,0.26713888888888887,0.46858333333333335,0.2642777777777778
2980,0.2005151515151515,0.5111818181818182,0.2883030303030303
2981,0.2005151515151515,0.5111818181818182,0.2883030303030303
2983,0.2005151515151515,0.4202727272727273,0.37921212121212117
2984,0.2914242424242424,0.4202727272727273,0.2883030303030303
2986,0.2005151515151515,0.5111818181818182,0.2883030303030303
2992,0.2914242424242424,0.4202727272727273,0.2883030303030303
2996,0.2005151515151515,0.5111818181818182,0.2883030303030303
2997,0.2914242424242424,0.4202727272727273,0.2883030303030303
3002,0.2914242424242424,0.4202727272727273,0.2883030303030303
3005,0.2005151515151515,0.5111818181818182,0.2883030303030303
3006,0.2914242424242424,0.4202727272727273,0.2883030303030303
3009,0.2005151515151515,0.5111818181818182,0.2883030303030303
3010,0.16966666666666666,0.5863846153846154,0.24394871794871792
3011,0.14704444444444445,0.6415333333333334,0.2114222222222222
3013,0.26713888888888887,0.46858333333333335,0.2642777777777778
3015,0.16966666666666666,0.5863846153846154,0.24394871794871792
3021,0.2914242424242424,0.4202727272727273,0.2883030303030303
3037,0.2005151515151515,0.5111818181818182,0.2883030303030303
3038,0.2005151515151515,0.5111818181818182,0.2883030303030303
3044,0.2914242424242424,0.4202727272727273,0.2883030303030303
3046,0.26713888888888887,0.46858333333333335,0.2642777777777778
3049,0.18380555555555556,0.38525000000000004,0.4309444444444444
3055,0.2005151515151515,0.5111818181818182,0.2883030303030303
3057,0.2005151515151515,0.5111818181818182,0.2883030303030303
3060,0.18380555555555556,0.5519166666666667,0.2642777777777778
3061,0.18380555555555556,0.5519166666666667,0.2642777777777778
3062,0.2005151515151515,0.4202727272727273,0.37921212121212117
3070,0.2005151515151515,0.5111818181818182,0.2883030303030303
3078,0.26713888888888887,0.46858333333333335,0.2642777777777778
3079,0.2005151515151515,0.5111818181818182,0.2883030303030303
3081,0.16966666666666666,0.5863846153846154,0.24394871794871792
3084,0.2914242424242424,0.4202727272727273,0.2883030303030303
3085,0.2005151515151515,0.5111818181818182,0.2883030303030303
3089,0.44326190476190475,0.33021428571428574,0.22652380952380952
3095,0.2005151515151515,0.4202727272727273,0.37921212121212117
3099,0.18380555555555556,0.5519166666666667,0.2642777777777778
3105,0.18380555555555556,0.5519166666666667,0.2642777777777778
3107,0.18380555555555556,0.5519166666666667,0.2642777777777778
3110,0.2005151515151515,0.5111818181818182,0.2883030303030303
3111,0.2005151515151515,0.5111818181818182,0.2883030303030303
3121,0.16966666666666666,0.43253846153846154,0.3977948717948718
3122,0.2005151515151515,0.5111818181818182,0.2883030303030303
3123,0.18380555555555556,0.5519166666666667,0.2642777777777778
3126,0.18380555555555556,0.5519166666666667,0.2642777777777778
3130,0.18380555555555556,0.5519166666666667,0.2642777777777778
3132,0.2005151515151515,0.4202727272727273,0.37921212121212117
3133,0.2914242424242424,0.4202727272727273,0.2883030303030303
3134,0.2005151515151515,0.5111818181818182,0.2883030303030303
3143,0.16966666666666666,0.5863846153846154,0.24394871794871792
3145,0.2005151515151515,0.5111818181818182,0.2883030303030303
3146,0.2005151515151515,0.4202727272727273,0.37921212121212117
3147,0.2914242424242424,0.4202727272727273,0.2883030303030303
3149,0.2005151515151515,0.4202727272727273,0.37921212121212117
3151,0.2005151515151515,0.4202727272727273,0.37921212121212117
3156,0.2005151515151515,0.5111818181818182,0.2883030303030303
3158,0.2005151515151515,0.5111818181818182,0.2883030303030303
3166,0.35047222222222224,0.38525000000000004,0.2642777777777778
3169,0.2005151515151515,0.5111818181818182,0.2883030303030303
3170,0.2005151515151515,0.4202727272727273,0.37921212121212117
3186,0.2005151515151515,0.4202727272727273,0.37921212121212117
3187,0.2005151515151515,0.4202727272727273,0.37921212121212117
3190,0.35047222222222224,0.38525000000000004,0.2642777777777778
3193,0.2005151515151515,0.5111818181818182,0.2883030303030303
3197,0.2005151515151515,0.5111818181818182,0.2883030303030303
3201,0.2005151515151515,0.5111818181818182,0.2883030303030303
3202,0.16966666666666666,0.5863846153846154,0.24394871794871792
3212,0.2005151515151515,0.5111818181818182,0.2883030303030303
3220,0.18380555555555556,0.5519166666666667,0.2642777777777778
3231,0.16966666666666666,0.3556153846153846,0.4747179487179487
3238,0.18380555555555556,0.5519166666666667,0.2642777777777778
3239,0.2005151515151515,0.5111818181818182,0.2883030303030303
3240,0.2914242424242424,0.4202727272727273,0.2883030303030303
3241,0.2005151515151515,0.5111818181818182,0.2883030303030303
3244,0.2914242424242424,0.4202727272727273,0.2883030303030303
3245,0.2914242424242424,0.4202727272727273,0.2883030303030303
3246,0.16966666666666666,0.5863846153846154,0.24394871794871792
3249,0.18380555555555556,0.46858333333333335,0.3476111111111111
3252,0.2005151515151515,0.5111818181818182,0.2883030303030303
3256,0.2005151515151515,0.4202727272727273,0.37921212121212117
3259,0.2005151515151515,0.4202727272727273,0.37921212121212117
3264,0.2005151515151515,0.4202727272727273,0.37921212121212117
3265,0.2005151515151515,0.5111818181818182,0.2883030303030303
3266,0.2005151515151515,0.5111818181818182,0.2883030303030303
3267,0.2005151515151515,0.5111818181818182,0.2883030303030303
3268,0.18380555555555556,0.5519166666666667,0.2642777777777778
3272,0.18380555555555556,0.5519166666666667,0.2642777777777778
3275,0.2005151515151515,0.5111818181818182,0.2883030303030303
3281,0.2005151515151515,0.5111818181818182,0.2883030303030303
3286,0.26713888888888887,0.38525000000000004,0.3476111111111111
3289,0.18380555555555556,0.5519166666666667,0.2642777777777778
3294,0.2005151515151515,0.4202727272727273,0.37921212121212117
3296,0.2914242424242424,0.4202727272727273,0.2883030303030303
3300,0.18380555555555556,0.38525000000000004,0.4309444444444444
3302,0.18380555555555556,0.5519166666666667,0.2642777777777778
3303,0.18380555555555556,0.5519166666666667,0.2642777777777778
3312,0.18380555555555556,0.5519166666666667,0.2642777777777778
3315,0.2005151515151515,0.4202727272727273,0.37921212121212117
3319,0.2005151515151515,0.5111818181818182,0.2883030303030303
3321,0.2005151515151515,0.4202727272727273,0.37921212121212117
3322,0.2005151515151515,0.5111818181818182,0.2883030303030303
3324,0.2005151515151515,0.5111818181818182,0.2883030303030303
3329,0.2005151515151515,0.5111818181818182,0.2883030303030303
3333,0.2465897435897436,0.3556153846153846,0.3977948717948718
3335,0.2005151515151515,0.5111818181818182,0.2883030303030303
3337,0.2005151515151515,0.4202727272727273,0.37921212121212117
3343,0.2005151515151515,0.5111818181818182,0.2883030303030303
3345,0.2914242424242424,0.4202727272727273,0.2883030303030303
3347,0.2005151515151515,0.5111818181818182,0.2883030303030303
3348,0.3235128205128205,0.43253846153846154,0.24394871794871792
3352,0.2005151515151515,0.5111818181818182,0.2883030303030303
3354,0.18380555555555556,0.5519166666666667,0.2642777777777778
3358,0.2005151515151515,0.4202727272727273,0.37921212121212117
3359,0.2005151515151515,0.4202727272727273,0.37921212121212117
3366,0.2005151515151515,0.5111818181818182,0.2883030303030303
3375,0.18380555555555556,0.5519166666666667,0.2642777777777778
3377,0.2005151515151515,0.5111818181818182,0.2883030303030303
3378,0.2005151515151515,0.4202727272727273,0.37921212121212117
3380,0.2914242424242424,0.4202727272727273,0.2883030303030303
3381,0.18380555555555556,0.5519166666666667,0.2642777777777778
3382,0.2005151515151515,0.4202727272727273,0.37921212121212117
3386,0.2914242424242424,0.4202727272727273,0.2883030303030303
3387,0.2005151515151515,0.5111818181818182,0.2883030303030303
3392,0.2005151515151515,0.4202727272727273,0.37921212121212117
3401,0.18380555555555556,0.5519166666666667,0.2642777777777778
3403,0.2005151515151515,0.4202727272727273,0.37921212121212117
3409,0.2914242424242424,0.4202727272727273,0.2883030303030303
3415,0.2914242424242424,0.4202727272727273,0.2883030303030303
3419,0.2005151515151515,0.4202727272727273,0.37921212121212117
3431,0.2914242424242424,0.4202727272727273,0.2883030303030303
3440,0.2914242424242424,0.4202727272727273,0.2883030303030303
3441,0.2005151515151515,0.5111818181818182,0.2883030303030303
3443,0.2005151515151515,0.5111818181818182,0.2883030303030303
3451,0.18380555555555556,0.5519166666666667,0.2642777777777778
3453,0.2914242424242424,0.4202727272727273,0.2883030303030303
3457,0.2914242424242424,0.4202727272727273,0.2883030303030303
3469,0.2005151515151515,0.5111818181818182,0.2883030303030303
3470,0.2005151515151515,0.5111818181818182,0.2883030303030303
3474,0.2914242424242424,0.4202727272727273,0.2883030303030303
3481,0.2005151515151515,0.5111818181818182,0.2883030303030303
3485,0.2005151515151515,0.5111818181818182,0.2883030303030303
3486,0.2005151515151515,0.4202727272727273,0.37921212121212117
3487,0.2914242424242424,0.4202727272727273,0.2883030303030303
3491,0.16966666666666666,0.5863846153846154,0.24394871794871792
3496,0.2005151515151515,0.5111818181818182,0.2883030303030303
3512,0.2005151515151515,0.5111818181818182,0.2883030303030303
3513,0.2005151515151515,0.5111818181818182,0.2883030303030303
3524,0.2005151515151515,0.5111818181818182,0.2883030303030303
3527,0.18380555555555556,0.46858333333333335,0.3476111111111111
3528,0.2005151515151515,0.5111818181818182,0.2883030303030303
3532,0.2005151515151515,0.5111818181818182,0.2883030303030303
3542,0.2005151515151515,0.5111818181818182,0.2883030303030303
3552,0.2005151515151515,0.5111818181818182,0.2883030303030303
3559,0.18380555555555556,0.5519166666666667,0.2642777777777778
3560,0.18380555555555556,0.38525000000000004,0.4309444444444444
3565,0.2005151515151515,0.5111818181818182,0.2883030303030303
3568,0.2005151515151515,0.5111818181818182,0.2883030303030303
3571,0.2005151515151515,0.5111818181818182,0.2883030303030303
3572,0.2005151515151515,0.5111818181818182,0.2883030303030303
3580,0.2005151515151515,0.5111818181818182,0.2883030303030303
3582,0.18380555555555556,0.5519166666666667,0.2642777777777778
3584,0.2005151515151515,0.5111818181818182,0.2883030303030303
3589,0.2005151515151515,0.4202727272727273,0.37921212121212117
3592,0.2005151515151515,0.4202727272727273,0.37921212121212117
3595,0.2005151515151515,0.5111818181818182,0.2883030303030303
3596,0.2005151515151515,0.5111818181818182,0.2883030303030303
3610,0.2005151515151515,0.5111818181818182,0.2883030303030303
3617,0.35047222222222224,0.38525000000000004,0.2642777777777778
3629,0.2005151515151515,0.4202727272727273,0.37921212121212117
3630,0.2005151515151515,0.4202727272727273,0.37921212121212117
3631,0.2005151515151515,0.5111818181818182,0.2883030303030303
3637,0.2914242424242424,0.4202727272727273,0.2883030303030303
3638,0.2914242424242424,0.4202727272727273,0.2883030303030303
3648,0.16966666666666666,0.5094615384615385,0.32087179487179485
3651,0.2005151515151515,0.4202727272727273,0.37921212121212117
3657,0.2005151515151515,0.4202727272727273,0.37921212121212117
3664,0.2005151515151515,0.4202727272727273,0.37921212121212117
3670,0.2005151515151515,0.5111818181818182,0.2883030303030303
3671,0.5128541666666666,0.2889375,0.19820833333333332
3674,0.2005151515151515,0.4202727272727273,0.37921212121212117
3677,0.2005151515151515,0.4202727272727273,0.37921212121212117
3686,0.2005151515151515,0.4202727272727273,0.37921212121212117
3687,0.2914242424242424,0.4202727272727273,0.2883030303030303
3691,0.2005151515151515,0.5111818181818182,0.2883030303030303
3692,0.2005151515151515,0.5111818181818182,0.2883030303030303
3695,0.18380555555555556,0.46858333333333335,0.3476111111111111
3696,0.2005151515151515,0.5111818181818182,0.2883030303030303
3698,0.2005151515151515,0.5111818181818182,0.2883030303030303
3699,0.2005151515151515,0.4202727272727273,0.37921212121212117
3700,0.2914242424242424,0.4202727272727273,0.2883030303030303
3709,0.2005151515151515,0.4202727272727273,0.37921212121212117
3710,0.2005151515151515,0.5111818181818182,0.2883030303030303
3712,0.2005151515151515,0.5111818181818182,0.2883030303030303
3720,0.2005151515151515,0.4202727272727273,0.37921212121212117
3727,0.2914242424242424,0.4202727272727273,0.2883030303030303
3729,0.2005151515151515,0.4202727272727273,0.37921212121212117
3732,0.16966666666666666,0.3556153846153846,0.4747179487179487
3733,0.18380555555555556,0.38525000000000004,0.4309444444444444
3735,0.16966666666666666,0.43253846153846154,0.3977948717948718
3745,0.2914242424242424,0.4202727272727273,0.2883030303030303
3748,0.2914242424242424,0.4202727272727273,0.2883030303030303
3750,0.2005151515151515,0.5111818181818182,0.2883030303030303
3752,0.2005151515151515,0.5111818181818182,0.2883030303030303
3755,0.2005151515151515,0.4202727272727273,0.37921212121212117
3757,0.2005151515151515,0.5111818181818182,0.2883030303030303
3760,0.2005151515151515,0.4202727272727273,0.37921212121212117
3761,0.16966666666666666,0.5863846153846154,0.24394871794871792
3766,0.16966666666666666,0.5863846153846154,0.24394871794871792
3769,0.44326190476190475,0.33021428571428574,0.22652380952380952
3777,0.2005151515151515,0.4202727272727273,0.37921212121212117
3781,0.2005151515151515,0.4202727272727273,0.37921212121212117
3784,0.18380555555555556,0.5519166666666667,0.2642777777777778
